Time (s),1Hz,2Hz,4Hz,8Hz,16Hz,32Hz,64Hz,128Hz,256Hz,512Hz,1024Hz,2048Hz,4096Hz
0.169,0.873262455,0.850994482,-0.893841424,0.801566985,-0.958521789,0.546394347,-0.915241173,-0.737513117,0.996133609,-0.175023059,0.344642923,0.647055962,0.986685944
0.1692,0.873874062,0.849671888,-8.96E-01,0.795515785,-0.964058316,0.512282712,-0.879914074,-0.836152158,0.91725483,-0.730686778,0.997698502,-0.135300557,0.268112829
0.1694,0.874484289,0.848343927,-0.89830382,0.789384187,-0.969205127,0.477342809,-0.838898632,-0.91320439,0.744264921,-0.994166034,0.21446258,-0.418945018,-0.760813876
0.1696,0.875093135,0.847010607,-0.900501002,0.783172811,-0.973960142,0.441631129,-0.792459997,-0.96668057,0.494912793,-0.860101667,-0.87751469,0.841623911,-0.909061658
0.1698,0.875700599,0.845671937,-0.902675431,0.776882284,-0.978321437,0.405205413,-0.740898379,-0.995200111,0.19478219,-0.382102866,-0.706217647,-0.999996842,-0.005026527
0.17,0.87630668,0.844327926,-0.904827052,0.770513243,-0.982287251,0.368124553,-0.684547106,-0.998026728,-0.125333234,0.248689887,0.481753674,0.844327926,0.904827052
0.1702,0.876911378,8.43E-01,-9.07E-01,0.76406633,-0.985855979,0.330448502,-0.62377047,-0.975087448,-0.43258936,0.780037402,0.976190118,-0.423503871,0.76729948
0.1704,0.87751469,0.841623911,-0.909061658,0.757542198,-0.98902618,0.292238177,-0.558961371,-0.92697449,-0.695461447,0.999466299,0.065298633,-0.130318542,-0.258414416
0.1706,0.878116617,0.840263925,-0.911144535,0.750941506,-0.991796572,0.253555355,-0.490538777,-0.854929979,-0.886978595,0.819232123,-0.939597074,0.643215349,-0.985001105
0.1708,0.878717157,0.838898632,-0.91320439,0.744264921,-0.994166034,0.21446258,-0.418945018,-0.760813876,-0.987490979,0.311406282,-0.591844373,-0.954114983,-0.571401292
0.171,0.87931631,0.83752804,-0.915241173,0.737513117,-0.996133609,0.175023059,-0.344642923,-0.647055962,-0.986685944,-0.32094361,0.607930298,0.965381639,0.503623202
0.1712,0.879914074,0.836152158,-9.17E-01,0.730686778,-0.997698502,0.135300557,-0.268112829,-0.516593106,-0.884646086,-0.824955698,0.932525625,-0.673477105,0.995679439
0.1714,0.880510449,0.834770994,-0.919245313,0.723786592,-0.99886008,0.095359299,-0.189849477,-0.372793449,-0.691840783,-0.999087398,-0.085347365,0.170071909,0.335188485
0.1716,0.881105433,0.833384557,-0.921212569,0.716813258,-0.999617873,0.055263862,-0.110358813,-0.219369442,-0.428052023,-0.773707538,-0.980353883,0.386743152,-0.71329938
0.1718,0.881699026,0.831992856,-0.92315655,0.70976748,-0.999971576,0.015079073,-0.030154718,-0.060282009,-0.120344759,-0.238940224,-0.464038297,-0.822104296,-0.936108653
0.172,0.882291226,0.830595899,-0.925077207,0.70264997,-0.999921044,-0.025130095,0.050244318,0.100361715,0.199709981,0.391373667,0.720309025,0.999289473,-0.075326806
0.1722,0.882882034,0.829193696,-9.27E-01,0.695461447,-0.999466299,-0.065298633,0.130318542,0.258414416,0.499274305,0.865186431,0.867696054,-0.862654947,0.872649469
0.1724,0.883471447,0.827786256,-0.928848352,0.688202639,-0.998607525,-0.105361595,0.2095503,0.409795674,0.747612658,0.993031482,-0.234056276,0.455109813,0.810491703
0.1726,0.884059465,0.826373587,-0.930698746,0.680874277,-0.997345068,-0.145254207,0.287427388,0.550597301,0.919245313,0.723786592,-0.99886008,0.095359299,-0.189849477
0.1728,0.884646086,0.824955698,-0.932525625,0.673477105,-0.995679439,-0.184911968,0.363446355,0.677184246,0.996562611,0.165116461,-0.325700171,-0.615881505,-0.97043069
0.173,0.885231311,0.823532598,-0.934328942,0.666011867,-0.993611311,-0.224270761,0.437115767,0.786288432,0.971631733,-0.459579861,0.816339251,0.942990536,-0.627691361
0.1732,0.885815138,0.822104296,-9.36E-01,0.658479321,-0.99114152,-0.263266949,0.507959374,0.875093135,0.847010607,-0.900501002,0.783172811,-0.973960142,0.441631129
0.1734,0.886397566,0.820670801,-0.937864712,0.650880225,-0.988271065,-0.301837482,0.575519197,0.941305697,0.635485468,-0.981332964,-0.377452926,0.69906454,0.999744191
0.1736,0.886978595,0.819232123,-0.939597074,0.643215349,-0.985001105,-0.339919998,0.639358486,0.983216719,0.358758975,-0.669752947,-0.994695638,-0.204632726,0.400604914
0.1738,0.887558223,0.817788269,-0.941305697,0.635485468,-0.981332964,-0.377452926,0.69906454,0.999744191,0.045223505,-0.090354473,-0.179969787,-0.354062531,-0.66225396
0.174,0.888136449,0.816339251,-0.942990536,0.627691361,-0.977268124,-0.414375581,0.754251381,0.990461426,-0.272951936,0.52517463,0.893841424,0.801566985,-0.958521789
0.1742,0.888713273,0.814885075,-9.45E-01,0.619833818,-0.972808227,-0.450628266,0.804562244,0.955608075,-0.563122274,0.930698746,0.680874277,-0.997345068,-0.145254207
0.1744,0.889288693,0.813425753,-0.946288695,0.611913632,-0.967955077,-0.486152367,0.849671888,0.896083943,-0.795515785,0.964058316,-0.512282712,0.879914074,0.836152158
0.1746,0.889862709,0.811961292,-0.947901932,0.603931603,-0.962710636,-0.520890449,0.889288693,0.813425753,-0.946288695,0.611913632,-0.967955077,-0.486152367,0.849671888
0.1748,0.89043532,0.810491703,-0.949491219,0.595888539,-0.957077023,-0.554786345,0.92315655,0.70976748,-0.999971576,0.015079073,-0.030154718,-0.060282009,-0.120344759
0.175,0.891006524,0.809016994,-0.951056516,0.587785252,-0.951056516,-0.587785252,0.951056516,0.587785252,-0.951056516,-0.587785252,0.951056516,0.587785252,-0.951056516
0.1752,0.891576322,0.807537175,-9.53E-01,0.579622561,-0.944651549,-0.619833818,0.972808227,0.450628266,-0.804562244,-0.955608075,0.563122274,-0.930698746,-0.680874277
0.1754,0.892144712,0.806052256,-0.954114983,0.571401292,-0.937864712,-0.650880225,0.988271065,0.301837482,-0.575519197,-0.941305697,-0.635485468,0.981332964,0.377452926
0.1756,0.892711692,0.804562244,-0.955608075,0.563122274,-0.930698746,-0.680874277,0.997345068,0.145254207,-0.287427388,-0.550597301,-0.919245313,-0.723786592,0.99886008
0.1758,0.893277264,0.803067151,-0.957077023,0.554786345,-0.92315655,-0.70976748,0.999971576,-0.015079073,0.030154718,0.060282009,0.120344759,0.238940224,0.464038297
0.176,0.893841424,0.801566985,-0.958521789,0.546394347,-0.915241173,-0.737513117,0.996133609,-0.175023059,0.344642923,0.647055962,0.986685944,0.32094361,-0.607930298
0.1762,0.894404173,0.800061756,-9.60E-01,0.537947128,-0.906955813,-0.76406633,0.985855979,-0.330448502,0.62377047,0.975087448,0.43258936,-0.780037402,-0.976190118
0.1764,0.89496551,0.798551473,-0.961338631,0.529445542,-0.89830382,-0.789384187,0.969205127,-0.477342809,0.838898632,0.91320439,-0.744264921,0.994166034,-0.21446258
0.1766,0.895525433,0.797036146,-0.962710636,0.520890449,-0.889288693,-0.813425753,0.946288695,-0.611913632,0.967955077,0.486152367,-0.849671888,-0.896083943,0.795515785
0.1768,0.896083943,0.795515785,-0.964058316,0.512282712,-0.879914074,-0.836152158,0.91725483,-0.730686778,0.997698502,-0.135300557,0.268112829,0.516593106,0.884646086
0.177,0.896641037,0.793990399,-0.965381639,0.503623202,-0.870183755,-0.857526656,0.882291226,-0.830595899,0.925077207,-0.70264997,0.999921044,0.025130095,-0.050244318
0.1772,0.897196715,0.792459997,-9.67E-01,0.494912793,-0.860101667,-0.87751469,0.841623911,-0.909061658,0.757542198,-0.98902618,0.292238177,-0.558961371,-0.92697449
0.1774,0.897750977,0.79092459,-0.967955077,0.486152367,-0.849671888,-0.896083943,0.795515785,-0.964058316,0.512282712,-0.879914074,-0.836152158,0.91725483,-0.730686778
0.1776,0.89830382,0.789384187,-0.969205127,0.477342809,-0.838898632,-0.91320439,0.744264921,-0.994166034,0.21446258,-0.418945018,-0.760813876,-0.987490979,0.311406282
0.1778,0.898855246,0.787838798,-0.97043069,0.468485008,-0.827786256,-0.928848352,0.688202639,-0.998607525,-0.105361595,0.2095503,0.409795674,0.747612658,0.993031482
0.178,0.899405252,0.786288432,-0.971631733,0.459579861,-0.816339251,-0.942990536,0.627691361,-0.977268124,-0.414375581,0.754251381,0.990461426,-0.272951936,0.52517463
0.1782,0.899953837,0.7847331,-9.73E-01,0.450628266,-0.804562244,-0.955608075,0.563122274,-0.930698746,-0.680874277,0.997345068,0.145254207,-0.287427388,-0.550597301
0.1784,0.900501002,0.783172811,-0.973960142,0.441631129,-0.792459997,-0.96668057,0.494912793,-0.860101667,-0.87751469,0.841623911,-0.909061658,0.757542198,-0.98902618
0.1786,0.901046744,0.781607575,-0.975087448,0.43258936,-0.780037402,-0.976190118,0.423503871,-0.76729948,-0.984121345,0.34935714,-0.654688044,-0.989756307,-0.282609337
0.1788,0.901591064,0.780037402,-0.976190118,0.423503871,-0.76729948,-0.984121345,0.34935714,-0.654688044,-0.989756307,-0.282609337,0.542177587,0.911144535,0.750941506
0.179,0.902133959,0.778462302,-0.977268124,0.414375581,-0.754251381,-0.990461426,0.272951936,-0.52517463,-0.893841424,-0.801566985,0.958521789,-0.546394347,0.915241173
0.1792,0.902675431,0.776882284,-9.78E-01,0.405205413,-0.740898379,-0.995200111,0.19478219,-0.382102866,-0.706217647,-0.999996842,-0.005026527,0.010052927,0.020104838
0.1794,0.903215476,0.77529736,-0.979350032,0.395994293,-0.727245872,-0.998329739,0.115353243,-0.229166413,-0.446135334,-0.798551473,-0.961338631,0.529445542,-0.89830382
0.1796,0.903754096,0.773707538,-0.980353883,0.386743152,-0.71329938,-0.999845249,0.035178578,-0.070313608,-0.140279154,-0.277784145,-0.533703077,-0.902675431,-0.776882284
0.1798,0.904291288,0.772112829,-0.981332964,0.377452926,-0.69906454,-0.999744191,-0.045223505,0.090354473,0.179969787,0.354062531,0.66225396,0.992426564,0.243818136
0.18,0.904827052,0.770513243,-0.982287251,0.368124553,-0.684547106,-0.998026728,-0.125333234,0.248689887,0.481753674,0.844327926,0.904827052,-0.770513243,0.982287251
0.1802,0.905361388,7.69E-01,-9.83E-01,0.358758975,-0.669752947,-0.994695638,-0.204632726,0.400604914,0.734109222,0.996966434,-0.155193176,0.306625755,0.583711281
0.1804,0.905894294,0.76729948,-0.984121345,0.34935714,-0.654688044,-0.989756307,-0.282609337,0.542177587,0.911144535,0.750941506,-0.991796572,0.253555355,-0.490538777
0.1806,0.906425769,0.765685323,-0.985001105,0.339919998,-0.639358486,-0.983216719,-0.358758975,0.669752947,0.994695638,0.204632726,-0.400604914,-0.734109222,-0.996966434
0.1808,0.906955813,0.76406633,-0.985855979,0.330448502,-0.62377047,-0.975087448,-0.43258936,0.780037402,0.976190118,-0.423503871,0.76729948,0.984121345,-0.34935714
0.181,0.907484425,0.762442511,-0.986685944,0.32094361,-0.607930298,-0.965381639,-0.503623202,0.870183755,0.857526656,-0.882291226,0.830595899,-0.925077207,0.70264997
0.1812,0.908011603,0.760813876,-9.87E-01,0.311406282,-0.591844373,-0.954114983,-0.571401292,0.937864712,0.650880225,-0.988271065,-0.301837482,0.575519197,0.941305697
0.1814,0.908537348,0.759180435,-0.988271065,0.301837482,-0.575519197,-0.941305697,-0.635485468,0.981332964,0.377452926,-0.69906454,-0.999744191,-0.045223505,0.090354473
0.1816,0.909061658,0.757542198,-0.98902618,0.292238177,-0.558961371,-0.92697449,-0.695461447,0.999466299,0.065298633,-0.130318542,-0.258414416,-0.499274305,-0.865186431
0.1818,0.909584533,0.755899177,-0.989756307,0.282609337,-0.542177587,-0.911144535,-0.750941506,0.991796572,-0.253555355,0.490538777,0.854929979,0.886978595,-0.819232123
0.182,0.910105971,0.754251381,-0.990461426,0.272951936,-0.52517463,-0.893841424,-0.801566985,0.958521789,-0.546394347,0.915241173,0.737513117,-0.996133609,0.175023059
0.1822,0.910625972,0.75259882,-9.91E-01,0.263266949,-0.507959374,-0.875093135,-0.847010607,0.900501002,-0.783172811,0.973960142,-0.441631129,0.792459997,0.96668057
0.1824,0.911144535,0.750941506,-0.991796572,0.253555355,-0.490538777,-0.854929979,-0.886978595,0.819232123,-0.939597074,0.643215349,-0.985001105,-0.339919998,0.639358486
0.1826,0.911661659,0.749279449,-0.992426564,0.243818136,-0.472919883,-0.833384557,-0.921212569,0.716813258,-0.999617873,0.055263862,-0.110358813,-0.219369442,-0.428052023
0.1828,0.912177343,0.747612658,-0.993031482,0.234056276,-0.455109813,-0.810491703,-0.949491219,0.595888539,-0.957077023,-0.554786345,0.92315655,0.70976748,-0.999971576
0.183,0.912691587,0.745941145,-0.993611311,0.224270761,-0.437115767,-0.786288432,-0.971631733,0.459579861,-0.816339251,-0.942990536,0.627691361,-0.977268124,-0.414375581
0.1832,0.91320439,0.744264921,-9.94E-01,0.21446258,-0.418945018,-0.760813876,-0.987490979,0.311406282,-0.591844373,-0.954114983,-0.571401292,0.937864712,0.650880225
0.1834,0.913715751,0.742583995,-0.994695638,0.204632726,-0.400604914,-0.734109222,-0.996966434,0.155193176,-0.306625755,-0.583711281,-0.947901932,-0.603931603,0.962710636
0.1836,0.914225669,0.740898379,-0.995200111,0.19478219,-0.382102866,-0.706217647,-0.999996842,-0.005026527,0.010052927,0.020104838,0.040201549,0.0803381,0.160156842
0.1838,0.914734143,0.739208083,-0.995679439,0.184911968,-0.363446355,-0.677184246,-0.996562611,-0.165116461,0.325700171,0.615881505,0.97043069,0.468485008,-0.827786256
0.184,0.915241173,0.737513117,-0.996133609,0.175023059,-0.344642923,-0.647055962,-0.986685944,-0.32094361,0.607930298,0.965381639,0.503623202,-0.870183755,-0.857526656
0.1842,0.915746757,0.735813493,-9.97E-01,0.165116461,-0.325700171,-0.615881505,-0.97043069,-0.468485008,0.827786256,0.928848352,-0.688202639,0.998607525,0.105361595
0.1844,0.916250895,0.734109222,-0.996966434,0.155193176,-0.306625755,-0.583711281,-0.947901932,-0.603931603,0.962710636,0.520890449,-0.889288693,-0.813425753,0.946288695
0.1846,0.916753587,0.732400313,-0.997345068,0.145254207,-0.287427388,-0.550597301,-0.919245313,-0.723786592,0.99886008,-0.095359299,0.189849477,0.372793449,0.691840783
0.1848,0.91725483,0.730686778,-0.997698502,0.135300557,-0.268112829,-0.516593106,-0.884646086,-0.824955698,0.932525625,-0.673477105,0.995679439,0.184911968,-0.363446355
0.185,0.917754626,0.728968627,-0.998026728,0.125333234,-0.248689887,-0.481753674,-0.844327926,-0.904827052,0.770513243,-0.982287251,0.368124553,-0.684547106,-0.998026728
0.1852,0.918252972,0.727245872,-9.98E-01,0.115353243,-0.229166413,-0.446135334,-0.798551473,-0.961338631,0.529445542,-0.89830382,-0.789384187,0.969205127,-0.477342809
0.1854,0.918749868,0.725518524,-0.998607525,0.105361595,-0.2095503,-0.409795674,-0.747612658,-0.993031482,0.234056276,-0.455109813,-0.810491703,-0.949491219,0.595888539
0.1856,0.919245313,0.723786592,-0.99886008,0.095359299,-0.189849477,-0.372793449,-0.691840783,-0.999087398,-0.085347365,0.170071909,0.335188485,0.631596393,0.979350032
0.1858,0.919739306,0.722050089,-0.999087398,0.085347365,-0.170071909,-0.335188485,-0.631596393,-0.979350032,-0.395994293,0.727245872,0.998329739,-0.115353243,0.229166413
0.186,0.920231847,0.720309025,-0.999289473,0.075326806,-0.150225589,-0.297041582,-0.567268949,-0.934328942,-0.666011867,0.993611311,0.224270761,-0.437115767,-0.786288432
0.1862,0.920722935,0.718563411,-9.99E-01,0.065298633,-0.130318542,-0.258414416,-0.499274305,-0.865186431,-0.867696054,0.862654947,-0.872649469,0.852311701,-0.891576322
0.1864,0.921212569,0.716813258,-0.999617873,0.055263862,-0.110358813,-0.219369442,-0.428052023,-0.773707538,-0.980353883,0.386743152,-0.71329938,-0.999845249,0.035178578
0.1866,0.921700749,0.715058577,-0.999744191,0.045223505,-0.090354473,-0.179969787,-0.354062531,-0.66225396,-0.992426564,-0.243818136,0.472919883,0.833384557,0.921212569
0.1868,0.922187472,0.71329938,-0.999845249,0.035178578,-0.070313608,-0.140279154,-0.277784145,-0.533703077,-0.902675431,-0.776882284,0.978321437,-0.405205413,0.740898379
0.187,0.92267274,0.711535677,-0.999921044,0.025130095,-0.050244318,-0.100361715,-0.199709981,-0.391373667,-0.720309025,-0.999289473,0.075326806,-0.150225589,-0.297041582
0.1872,0.92315655,0.70976748,-1.00E+00,0.015079073,-0.030154718,-0.060282009,-0.120344759,-0.238940224,-0.464038297,-0.822104296,-0.936108653,0.658479321,-0.99114152
0.1874,0.923638903,0.707994799,-0.999996842,0.005026527,-0.010052927,-0.020104838,-0.040201549,-0.0803381,-0.160156842,-0.31617894,-0.59991765,-0.959942337,-0.537947128
0.1876,0.924119797,0.706217647,-0.999996842,-0.005026527,0.010052927,0.020104838,0.040201549,0.0803381,0.160156842,0.31617894,0.59991765,0.959942337,0.537947128
0.1878,0.924599232,0.704436033,-0.999971576,-0.015079073,0.030154718,0.060282009,0.120344759,0.238940224,0.464038297,0.822104296,0.936108653,-0.658479321,0.99114152
0.188,0.925077207,0.70264997,-0.999921044,-0.025130095,0.050244318,0.100361715,0.199709981,0.391373667,0.720309025,0.999289473,-0.075326806,0.150225589,0.297041582
0.1882,0.925553721,0.700859468,-1.00E+00,-0.035178578,0.070313608,0.140279154,0.277784145,0.533703077,0.902675431,0.776882284,-0.978321437,0.405205413,-0.740898379
0.1884,0.926028773,0.69906454,-0.999744191,-0.045223505,0.090354473,0.179969787,0.354062531,0.66225396,0.992426564,0.243818136,-0.472919883,-0.833384557,-0.921212569
0.1886,0.926502363,0.697265196,-0.999617873,-0.055263862,0.110358813,0.219369442,0.428052023,0.773707538,0.980353883,-0.386743152,0.71329938,0.999845249,-0.035178578
0.1888,0.92697449,0.695461447,-0.999466299,-0.065298633,0.130318542,0.258414416,0.499274305,0.865186431,0.867696054,-0.862654947,0.872649469,-0.852311701,0.891576322
0.189,0.927445153,0.693653306,-0.999289473,-0.075326806,0.150225589,0.297041582,0.567268949,0.934328942,0.666011867,-0.993611311,-0.224270761,0.437115767,0.786288432
0.1892,0.927914352,0.691840783,-9.99E-01,-0.085347365,0.170071909,0.335188485,0.631596393,0.979350032,0.395994293,-0.727245872,-0.998329739,0.115353243,-0.229166413
0.1894,0.928382085,0.69002389,-0.99886008,-0.095359299,0.189849477,0.372793449,0.691840783,0.999087398,0.085347365,-0.170071909,-0.335188485,-0.631596393,-0.979350032
0.1896,0.928848352,0.688202639,-0.998607525,-0.105361595,0.2095503,0.409795674,0.747612658,0.993031482,-0.234056276,0.455109813,0.810491703,0.949491219,-0.595888539
0.1898,0.929313153,0.68637704,-0.998329739,-0.115353243,0.229166413,0.446135334,0.798551473,0.961338631,-0.529445542,0.89830382,0.789384187,-0.969205127,0.477342809
0.19,0.929776486,0.684547106,-0.998026728,-0.125333234,0.248689887,0.481753674,0.844327926,0.904827052,-0.770513243,0.982287251,-0.368124553,0.684547106,0.998026728
0.1902,0.930238351,6.83E-01,-9.98E-01,-0.135300557,0.268112829,0.516593106,0.884646086,0.824955698,-0.932525625,0.673477105,-0.995679439,-0.184911968,0.363446355
0.1904,0.930698746,0.680874277,-0.997345068,-0.145254207,0.287427388,0.550597301,0.919245313,0.723786592,-0.99886008,0.095359299,-0.189849477,-0.372793449,-0.691840783
0.1906,0.931157672,0.679031406,-0.996966434,-0.155193176,0.306625755,0.583711281,0.947901932,0.603931603,-0.962710636,-0.520890449,0.889288693,0.813425753,-0.946288695
0.1908,0.931615128,0.677184246,-0.996562611,-0.165116461,0.325700171,0.615881505,0.97043069,0.468485008,-0.827786256,-0.928848352,0.688202639,-0.998607525,-0.105361595
0.191,0.932071112,0.675332808,-0.996133609,-0.175023059,0.344642923,0.647055962,0.986685944,0.32094361,-0.607930298,-0.965381639,-0.503623202,0.870183755,0.857526656
0.1912,0.932525625,0.673477105,-9.96E-01,-0.184911968,0.363446355,0.677184246,0.996562611,0.165116461,-0.325700171,-0.615881505,-0.97043069,-0.468485008,0.827786256
0.1914,0.932978665,0.671617147,-0.995200111,-0.19478219,0.382102866,0.706217647,0.999996842,0.005026527,-0.010052927,-0.020104838,-0.040201549,-0.0803381,-0.160156842
0.1916,0.933430232,0.669752947,-0.994695638,-0.204632726,0.400604914,0.734109222,0.996966434,-0.155193176,0.306625755,0.583711281,0.947901932,0.603931603,-0.962710636
